,miR29_WT_Th2.bam,miR29_KO_Th2.bam
60994202,0,0
60994203,0,0
60994204,0,0
60994205,0,0
60994206,0,0
60994207,0,0
60994208,0,0
60994209,0,0
60994210,0,0
60994211,0,0
60994212,0,0
60994213,0,0
60994214,0,0
60994215,0,0
60994216,0,0
60994217,0,0
60994218,0,0
60994219,0,0
60994220,0,0
60994221,0,0
60994222,0,0
60994223,0,0
60994224,0,0
60994225,0,0
60994226,0,0
60994227,0,0
60994228,0,0
60994229,0,0
60994230,0,0
60994231,0,0
60994232,0,0
60994233,0,0
60994234,0,0
60994235,0,0
60994236,0,0
60994237,0,0
60994238,0,0
60994239,0,0
60994240,0,0
60994241,0,0
60994242,0,0
60994243,0,0
60994244,0,0
60994245,0,0
60994246,0,0
60994247,0,0
60994248,0,0
60994249,0,0
60994250,0,0
60994251,0,0
60994252,0,0
60994253,0,0
60994254,0,0
60994255,0,0
60994256,0,0
60994257,0,0
60994258,0,0
60994259,0,0
60994260,0,0
60994261,0,0
60994262,0,0
60994263,0,0
60994264,0,0
60994265,0,0
60994266,0,0
60994267,0,0
60994268,0,0
60994269,0,0
60994270,0,0
60994271,0,0
60994272,0,0
60994273,0,0
60994274,0,0
60994275,0,0
60994276,0,0
60994277,0,0
60994278,0,0
60994279,0,0
60994280,0,0
60994281,0,0
60994282,0,0
60994283,0,0
60994284,0,0
60994285,0,0
60994286,0,0
60994287,0,0
60994288,0,0
60994289,0,0
60994290,0,0
60994291,0,0
60994292,0,0
60994293,0,0
60994294,0,0
60994295,0,0
60994296,0,0
60994297,0,0
60994298,0,0
60994299,0,0
60994300,0,0
60994301,0,0
60994302,0,0
60994303,0,0
60994304,0,0
60994305,0,0
60994306,0,0
60994307,0,0
60994308,0,0
60994309,0,0
60994310,0,0
60994311,0,0
60994312,0,0
60994313,0,0
60994314,0,0
60994315,0,0
60994316,0,0
60994317,0,0
60994318,0,0
60994319,0,0
60994320,0,0
60994321,0,0
60994322,0,0
60994323,0,0
60994324,0,0
60994325,0,0
60994326,0,0
60994327,0,0
60994328,0,0
60994329,0,0
60994330,0,0
60994331,0,0
60994332,0,0
60994333,0,0
60994334,0,0
60994335,0,0
60994336,0,0
60994337,0,0
60994338,0,0
60994339,0,0
60994340,0,0
60994341,0,0
60994342,0,0
60994343,0,0
60994344,0,0
60994345,0,0
60994346,0,0
60994347,0,0
60994348,0,0
60994349,0,0
60994350,0,0
60994351,0,0
60994352,0,0
60994353,0,0
60994354,0,0
60994355,0,0
60994356,0,0
60994357,0,0
60994358,0,0
60994359,0,0
60994360,0,0
60994361,0,0
60994362,0,0
60994363,0,0
60994364,0,0
60994365,0,0
60994366,0,0
60994367,0,0
60994368,0,0
60994369,0,0
60994370,0,0
60994371,0,0
60994372,0,0
60994373,0,0
60994374,0,0
60994375,0,0
60994376,0,0
60994377,0,0
60994378,0,0
60994379,0,0
60994380,0,0
60994381,0,0
60994382,0,0
60994383,0,0
60994384,0,0
60994385,0,0
60994386,0,0
60994387,0,0
60994388,0,0
60994389,0,0
60994390,0,0
60994391,0,0
60994392,0,0
60994393,0,0
60994394,0,0
60994395,0,0
60994396,0,0
60994397,0,0
60994398,0,0
60994399,0,0
60994400,0,0
60994401,0,0
60994402,0,0
60994403,0,0
60994404,0,0
60994405,0,0
60994406,0,0
60994407,0,0
60994408,0,0
60994409,0,0
60994410,0,0
60994411,0,0
60994412,0,0
60994413,0,0
60994414,0,0
60994415,0,0
60994416,0,0
60994417,0,0
60994418,0,0
60994419,0,0
60994420,0,0
60994421,0,0
60994422,0,0
60994423,0,0
60994424,0,0
60994425,0,0
60994426,0,0
60994427,0,0
60994428,0,0
60994429,0,0
60994430,0,0
60994431,0,0
60994432,0,0
60994433,0,0
60994434,0,0
60994435,0,0
60994436,0,0
60994437,0,0
60994438,0,0
60994439,0,0
60994440,0,0
60994441,0,0
60994442,0,0
60994443,0,0
60994444,0,0
60994445,0,0
60994446,0,0
60994447,0,0
60994448,0,0
60994449,0,0
60994450,0,0
60994451,0,0
60994452,0,0
60994453,0,0
60994454,0,0
60994455,0,0
60994456,0,0
60994457,0,0
60994458,0,0
60994459,0,0
60994460,0,0
60994461,0,0
60994462,0,0
60994463,0,0
60994464,0,0
60994465,0,0
60994466,0,0
60994467,0,0
60994468,0,0
60994469,0,0
60994470,0,0
60994471,0,0
60994472,0,0
60994473,0,0
60994474,0,0
60994475,0,0
60994476,0,0
60994477,0,0
60994478,0,0
60994479,0,0
60994480,0,0
60994481,0,0
60994482,0,0
60994483,0,0
60994484,0,0
60994485,0,0
60994486,0,0
60994487,0,0
60994488,0,0
60994489,0,0
60994490,0,0
60994491,0,0
60994492,0,0
60994493,0,0
60994494,0,0
60994495,0,0
60994496,0,0
60994497,0,0
60994498,0,0
60994499,0,0
60994500,0,0
60994501,0,0
60994502,0,0
60994503,0,0
60994504,0,0
60994505,0,0
60994506,0,0
60994507,0,0
60994508,0,0
60994509,0,0
60994510,0,0
60994511,0,0
60994512,0,0
60994513,0,0
60994514,0,0
60994515,0,0
60994516,0,0
60994517,0,0
60994518,0,0
60994519,0,0
60994520,0,0
60994521,0,0
60994522,0,0
60994523,0,0
60994524,0,0
60994525,0,0
60994526,0,0
60994527,0,0
60994528,0,0
60994529,0,0
60994530,0,0
60994531,0,0
60994532,0,0
60994533,0,0
60994534,0,0
60994535,0,0
60994536,0,0
60994537,0,0
60994538,0,0
60994539,0,0
60994540,0,0
60994541,0,0
60994542,0,0
60994543,0,0
60994544,0,0
60994545,0,0
60994546,0,0
60994547,0,0
60994548,0,0
60994549,0,0
60994550,0,0
60994551,0,0
60994552,0,0
60994553,0,0
60994554,0,0
60994555,0,0
60994556,0,0
60994557,0,0
60994558,0,0
60994559,0,0
60994560,0,0
60994561,0,0
60994562,0,0
60994563,0,0
60994564,0,0
60994565,0,0
60994566,0,0
60994567,0,0
60994568,0,0
60994569,0,0
60994570,0,0
60994571,0,0
60994572,0,0
60994573,0,0
60994574,0,0
60994575,0,0
60994576,0,0
60994577,0,0
60994578,0,0
60994579,0,0
60994580,0,0
60994581,0,0
60994582,0,0
60994583,0,0
60994584,0,0
60994585,0,0
60994586,0,0
60994587,0,0
60994588,0,0
60994589,0,0
60994590,0,0
60994591,0,0
60994592,0,0
60994593,0,0
60994594,0,0
60994595,0,0
60994596,0,0
60994597,0,0
60994598,0,0
60994599,0,0
60994600,0,0
60994601,0,0
60994602,0,0
60994603,0,0
60994604,0,0
60994605,0,0
60994606,1,0
60994607,3,0
60994608,3,0
60994609,3,0
60994610,6,0
60994611,6,0
60994612,7,0
60994613,7,0
60994614,20,5
60994615,19,4
60994616,20,5
60994617,20,5
60994618,20,5
60994619,20,5
60994620,22,5
60994621,22,5
60994622,22,5
60994623,22,5
60994624,21,5
60994625,21,5
60994626,22,5
60994627,21,5
60994628,22,5
60994629,22,5
60994630,22,5
60994631,19,5
60994632,20,5
60994633,19,5
60994634,19,5
60994635,19,5
60994636,26,5
60994637,26,5
60994638,25,5
60994639,26,5
60994640,26,5
60994641,23,5
60994642,24,5
60994643,24,5
60994644,24,5
60994645,24,5
60994646,24,5
60994647,24,4
60994648,24,4
60994649,24,4
60994650,24,4
60994651,22,4
60994652,22,4
60994653,20,4
60994654,7,0
60994655,7,0
60994656,7,0
60994657,7,0
60994658,7,0
60994659,6,0
60994660,7,0
60994661,7,0
60994662,7,0
60994663,7,0
60994664,7,0
60994665,7,0
60994666,7,0
60994667,14,0
60994668,15,0
60994669,7,0
60994670,8,0
60994671,8,0
60994672,7,0
60994673,8,0
60994674,20,0
60994675,18,0
60994676,16,0
60994677,20,0
60994678,20,0
60994679,20,0
60994680,20,0
60994681,20,0
60994682,20,0
60994683,20,0
60994684,20,0
60994685,20,0
60994686,20,0
60994687,20,0
60994688,20,0
60994689,20,0
60994690,20,0
60994691,20,0
60994692,20,0
60994693,20,0
60994694,20,0
60994695,20,0
60994696,12,0
60994697,12,0
60994698,12,0
60994699,12,0
60994700,12,0
60994701,0,0
60994702,0,0
60994703,0,0
60994704,0,0
60994705,0,0
60994706,0,0
60994707,0,0
60994708,0,0
60994709,0,0
60994710,0,0
60994711,0,0
60994712,0,0
60994713,0,0
60994714,0,0
60994715,0,0
60994716,0,0
60994717,0,0
60994718,0,0
60994719,0,0
60994720,0,0
60994721,0,0
60994722,0,0
60994723,0,0
60994724,0,0
60994725,0,0
60994726,0,0
60994727,0,0
60994728,0,0
60994729,0,0
60994730,0,0
60994731,0,0
60994732,0,0
60994733,0,0
60994734,0,0
60994735,0,0
60994736,0,0
60994737,0,0
60994738,0,0
60994739,0,0
60994740,0,0
60994741,0,0
60994742,0,0
60994743,0,0
60994744,0,0
60994745,0,0
60994746,0,0
60994747,0,0
60994748,0,0
60994749,0,0
60994750,0,0
60994751,0,0
60994752,0,0
60994753,0,0
60994754,0,0
60994755,0,0
60994756,0,0
60994757,0,0
60994758,0,0
60994759,0,0
60994760,0,0
60994761,0,0
60994762,0,0
60994763,0,0
60994764,0,0
60994765,0,0
60994766,0,0
60994767,0,0
60994768,0,0
60994769,0,0
60994770,0,0
60994771,0,0
60994772,0,0
60994773,0,0
60994774,0,0
60994775,0,0
60994776,0,0
60994777,0,0
60994778,0,0
60994779,0,0
60994780,0,0
60994781,0,0
60994782,0,0
60994783,0,0
60994784,0,0
60994785,0,0
60994786,0,0
60994787,0,0
60994788,0,0
60994789,0,0
60994790,0,0
60994791,0,0
60994792,0,0
60994793,0,0
60994794,0,0
60994795,0,0
60994796,0,0
60994797,0,0
60994798,0,0
60994799,0,0
60994800,0,0
60994801,0,0
60994802,0,0
60994803,0,0
60994804,0,0
60994805,0,0
60994806,0,0
60994807,0,0
60994808,0,0
60994809,0,0
60994810,0,0
60994811,0,0
60994812,0,0
60994813,0,0
60994814,0,0
60994815,0,0
60994816,0,0
60994817,0,0
60994818,0,0
60994819,0,0
60994820,0,0
60994821,0,0
60994822,0,0
60994823,0,0
60994824,0,0
60994825,0,0
60994826,0,0
60994827,0,0
60994828,0,0
60994829,0,0
60994830,0,0
60994831,0,0
60994832,0,0
60994833,0,0
60994834,0,0
60994835,0,0
60994836,0,0
60994837,0,0
60994838,0,0
60994839,0,0
60994840,0,0
60994841,0,0
60994842,0,0
60994843,0,0
60994844,0,0
60994845,0,0
60994846,0,0
60994847,0,0
60994848,0,0
60994849,0,0
60994850,0,0
60994851,0,0
60994852,0,0
60994853,0,0
60994854,0,0
60994855,0,0
60994856,0,0
60994857,0,0
60994858,0,0
60994859,0,0
60994860,0,0
60994861,0,0
60994862,0,0
60994863,0,0
60994864,0,0
60994865,0,0
60994866,0,0
60994867,0,0
60994868,0,0
60994869,0,0
60994870,0,0
60994871,0,0
60994872,0,0
60994873,0,0
60994874,0,0
60994875,0,0
60994876,0,0
60994877,0,0
60994878,0,0
60994879,0,0
60994880,0,0
60994881,0,0
60994882,0,0
60994883,0,0
60994884,0,0
60994885,0,0
60994886,0,0
60994887,0,0
60994888,0,0
60994889,0,0
60994890,0,0
60994891,0,0
60994892,0,0
60994893,0,0
60994894,0,0
60994895,0,0
60994896,0,0
60994897,0,0
60994898,0,0
60994899,0,0
60994900,0,0
60994901,0,0
60994902,0,0
60994903,0,0
60994904,0,0
60994905,0,0
60994906,0,0
60994907,0,0
60994908,0,0
60994909,0,0
60994910,0,0
60994911,0,0
60994912,0,0
60994913,0,0
60994914,0,0
60994915,0,0
60994916,0,0
60994917,0,0
60994918,0,0
60994919,0,0
60994920,0,0
60994921,0,0
60994922,0,0
60994923,0,0
60994924,0,0
60994925,0,0
60994926,0,0
60994927,0,0
60994928,0,0
60994929,8,0
60994930,9,0
60994931,7,0
60994932,9,0
60994933,9,0
60994934,9,0
60994935,9,0
60994936,9,0
60994937,9,0
60994938,9,0
60994939,9,0
60994940,9,0
60994941,9,0
60994942,9,0
60994943,9,0
60994944,9,0
60994945,9,0
60994946,9,0
60994947,9,0
60994948,9,0
60994949,0,0
60994950,0,0
60994951,0,0
60994952,0,0
60994953,0,0
60994954,0,0
60994955,0,0
60994956,0,0
60994957,0,0
60994958,0,0
60994959,0,0
60994960,0,0
60994961,0,0
60994962,0,0
60994963,0,0
60994964,0,0
60994965,0,0
60994966,0,0
60994967,0,0
60994968,0,0
60994969,0,0
60994970,0,0
60994971,0,0
60994972,1,0
60994973,1,0
60994974,1,0
60994975,1,0
60994976,1,0
60994977,1,0
60994978,1,0
60994979,1,0
60994980,1,0
60994981,1,0
60994982,1,0
60994983,1,0
60994984,1,0
60994985,1,0
60994986,1,0
60994987,1,0
60994988,1,0
60994989,1,0
60994990,0,0
60994991,0,0
60994992,0,0
60994993,0,0
60994994,0,0
60994995,0,0
60994996,0,0
60994997,0,0
60994998,0,0
60994999,0,0
60995000,0,0
60995001,0,0
60995002,0,0
60995003,0,0
60995004,0,0
60995005,0,0
60995006,0,0
60995007,0,0
60995008,0,0
60995009,0,0
60995010,0,0
60995011,0,0
60995012,0,0
60995013,0,0
60995014,0,0
60995015,0,0
60995016,0,0
60995017,0,0
60995018,0,0
60995019,0,0
60995020,0,0
60995021,0,0
60995022,0,0
60995023,0,0
60995024,0,0
60995025,0,0
60995026,0,0
60995027,0,0
60995028,0,0
60995029,0,0
60995030,0,0
60995031,0,0
60995032,0,0
60995033,0,0
60995034,0,0
60995035,0,0
60995036,0,0
60995037,0,0
60995038,0,0
60995039,0,0
60995040,0,0
60995041,0,0
60995042,0,0
60995043,0,0
60995044,0,0
60995045,0,0
60995046,0,0
60995047,0,0
60995048,0,0
60995049,0,0
60995050,0,0
60995051,0,0
60995052,0,0
60995053,0,0
60995054,0,0
60995055,0,0
60995056,0,0
60995057,0,0
60995058,0,0
60995059,0,0
60995060,0,0
60995061,0,0
60995062,0,0
60995063,0,0
60995064,0,0
60995065,0,0
60995066,0,0
60995067,0,0
60995068,0,0
60995069,0,0
60995070,0,0
60995071,0,0
60995072,0,0
60995073,0,0
60995074,0,0
60995075,0,0
60995076,0,0
60995077,0,0
60995078,0,0
60995079,0,0
60995080,0,0
60995081,0,0
60995082,0,0
60995083,0,0
60995084,0,0
60995085,0,0
60995086,0,0
60995087,0,0
60995088,0,0
60995089,0,0
60995090,0,0
60995091,0,0
60995092,0,0
60995093,0,0
60995094,0,0
60995095,0,0
60995096,0,0
60995097,0,0
60995098,0,0
60995099,0,0
60995100,0,0
60995101,0,0
60995102,0,0
60995103,0,0
60995104,0,0
60995105,0,0
60995106,4,0
60995107,5,0
60995108,5,0
60995109,5,0
60995110,5,0
60995111,5,0
60995112,4,0
60995113,5,0
60995114,5,0
60995115,5,0
60995116,4,0
60995117,5,0
60995118,5,0
60995119,5,0
60995120,5,0
60995121,5,0
60995122,5,0
60995123,5,0
60995124,5,0
60995125,5,0
60995126,5,0
60995127,5,0
60995128,5,0
60995129,5,0
60995130,5,0
60995131,4,0
60995132,5,0
60995133,5,0
60995134,5,0
60995135,5,0
60995136,5,0
60995137,5,0
60995138,5,0
60995139,5,0
60995140,5,0
60995141,5,0
60995142,5,0
60995143,5,0
60995144,5,0
60995145,5,0
60995146,5,0
60995147,5,0
60995148,5,0
60995149,5,0
60995150,0,0
60995151,0,0
60995152,0,0
60995153,0,0
60995154,0,0
60995155,0,0
60995156,0,0
60995157,0,0
60995158,0,0
60995159,0,0
60995160,0,0
60995161,0,0
60995162,0,0
60995163,0,0
60995164,0,0
60995165,0,0
60995166,0,0
60995167,0,0
60995168,0,0
60995169,0,0
60995170,0,0
60995171,0,0
60995172,0,0
60995173,0,0
60995174,0,0
60995175,0,0
60995176,0,0
60995177,0,0
60995178,0,0
60995179,0,0
60995180,0,0
60995181,0,0
60995182,0,0
60995183,0,0
60995184,0,0
60995185,0,0
60995186,0,0
60995187,0,0
60995188,0,0
60995189,0,0
60995190,0,0
60995191,0,0
60995192,0,0
60995193,0,0
60995194,0,0
60995195,0,0
60995196,0,0
60995197,0,0
60995198,0,0
60995199,0,0
60995200,0,0
60995201,0,0
60995202,0,0
60995203,0,0
60995204,0,0
60995205,0,0
60995206,0,0
60995207,0,0
60995208,0,0
60995209,0,0
60995210,0,0
60995211,0,0
60995212,0,0
60995213,0,0
60995214,0,0
60995215,0,0
60995216,0,0
60995217,0,0
60995218,0,0
60995219,0,0
60995220,0,0
60995221,0,0
60995222,0,0
60995223,0,0
60995224,0,0
60995225,0,0
60995226,0,0
60995227,0,0
60995228,0,0
60995229,0,0
60995230,0,0
60995231,0,0
60995232,0,0
60995233,0,0
60995234,0,0
60995235,0,0
60995236,0,0
60995237,0,0
60995238,0,0
60995239,0,0
60995240,0,0
60995241,0,0
60995242,0,0
60995243,0,0
60995244,0,0
60995245,0,0
60995246,0,0
60995247,0,0
60995248,0,0
60995249,0,0
60995250,0,0
60995251,0,0
60995252,0,0
60995253,0,0
60995254,0,0
60995255,0,0
60995256,0,0
60995257,0,0
60995258,0,0
60995259,0,0
60995260,0,0
60995261,0,0
60995262,0,0
60995263,0,0
60995264,0,0
60995265,0,0
60995266,0,0
60995267,0,0
60995268,0,0
60995269,0,0
60995270,0,0
60995271,0,0
60995272,0,0
60995273,0,0
60995274,0,0
60995275,0,0
60995276,0,0
60995277,0,0
60995278,0,0
60995279,0,0
60995280,0,0
60995281,0,0
60995282,0,0
60995283,0,0
60995284,0,0
60995285,0,0
60995286,0,0
60995287,0,0
60995288,0,0
60995289,0,0
60995290,0,0
60995291,0,0
60995292,0,0
60995293,0,0
60995294,0,0
60995295,0,0
60995296,0,0
60995297,0,0
60995298,0,0
60995299,0,0
60995300,0,0
60995301,0,0
60995302,0,0
60995303,0,0
60995304,0,0
60995305,0,0
60995306,0,0
60995307,0,0
60995308,0,0
60995309,0,0
60995310,0,0
60995311,0,0
60995312,0,0
60995313,0,0
60995314,0,0
60995315,0,0
60995316,0,0
60995317,0,0
60995318,0,0
60995319,0,0
60995320,0,0
60995321,0,0
60995322,0,0
60995323,0,0
60995324,0,0
60995325,0,0
60995326,0,0
60995327,0,0
60995328,0,0
60995329,0,0
60995330,0,0
60995331,0,0
60995332,0,0
60995333,0,0
60995334,0,0
60995335,0,0
60995336,0,0
60995337,0,0
60995338,0,0
60995339,0,0
60995340,0,0
60995341,0,0
60995342,0,0
60995343,0,0
60995344,0,0
60995345,0,0
60995346,0,0
60995347,0,0
60995348,0,0
60995349,0,0
60995350,0,0
60995351,0,0
60995352,0,0
60995353,0,0
60995354,0,0
60995355,0,0
60995356,0,0
60995357,0,0
60995358,0,0
60995359,0,0
60995360,5,0
60995361,5,0
60995362,3,0
60995363,5,0
60995364,5,0
60995365,4,0
60995366,5,0
60995367,5,0
60995368,5,0
60995369,4,0
60995370,5,0
60995371,4,0
60995372,5,0
60995373,5,0
60995374,5,0
60995375,5,0
60995376,5,0
60995377,5,0
60995378,5,0
60995379,5,0
60995380,5,0
60995381,5,0
60995382,5,0
60995383,5,0
60995384,5,0
60995385,5,0
60995386,5,0
60995387,5,0
60995388,5,0
60995389,5,0
60995390,5,0
60995391,5,0
60995392,5,0
60995393,5,0
60995394,5,0
60995395,5,0
60995396,0,0
60995397,0,0
60995398,0,0
60995399,0,0
60995400,0,0
60995401,0,0
60995402,0,0
60995403,0,0
60995404,0,0
60995405,0,0
60995406,0,0
60995407,0,0
60995408,0,0
60995409,0,0
60995410,0,0
60995411,0,0
60995412,0,0
60995413,0,0
60995414,0,0
60995415,0,0
60995416,0,0
60995417,0,0
60995418,0,0
60995419,0,0
60995420,0,0
60995421,0,0
60995422,0,0
60995423,0,0
60995424,0,0
60995425,0,0
60995426,0,0
60995427,0,0
60995428,0,0
60995429,0,0
60995430,0,0
60995431,0,0
60995432,0,0
60995433,0,0
60995434,0,0
60995435,0,0
60995436,0,0
60995437,0,0
60995438,0,0
60995439,0,0
60995440,0,0
60995441,0,0
60995442,0,0
60995443,0,0
60995444,0,0
60995445,0,0
60995446,15,0
60995447,16,0
60995448,14,0
60995449,16,0
60995450,17,0
60995451,16,0
60995452,17,0
60995453,17,0
60995454,17,0
60995455,17,0
60995456,16,0
60995457,17,0
60995458,17,0
60995459,17,0
60995460,17,0
60995461,17,0
60995462,17,0
60995463,16,0
60995464,16,0
60995465,17,0
60995466,17,0
60995467,0,0
60995468,0,0
60995469,0,0
60995470,0,0
60995471,0,0
60995472,0,0
60995473,0,0
60995474,0,0
60995475,0,0
60995476,0,0
60995477,0,0
60995478,0,0
60995479,0,0
60995480,0,0
60995481,0,0
60995482,0,0
60995483,0,0
60995484,0,0
60995485,0,0
60995486,0,0
60995487,0,0
60995488,0,0
60995489,0,0
60995490,0,0
60995491,0,0
60995492,0,0
60995493,0,0
60995494,0,0
60995495,0,0
60995496,0,0
60995497,0,0
60995498,0,0
60995499,0,0
60995500,0,0
60995501,0,0
60995502,0,0
60995503,0,0
60995504,0,0
60995505,0,0
60995506,0,0
60995507,0,0
60995508,0,0
60995509,0,0
60995510,0,0
60995511,0,0
60995512,0,0
60995513,0,0
60995514,0,0
60995515,0,0
60995516,0,0
60995517,0,0
60995518,0,0
60995519,0,0
60995520,3,0
60995521,13,0
60995522,15,0
60995523,13,3
60995524,18,3
60995525,20,15
60995526,40,16
60995527,39,15
60995528,75,16
60995529,75,31
60995530,75,32
60995531,76,33
60995532,77,34
60995533,80,38
60995534,82,54
60995535,85,53
60995536,84,54
60995537,85,55
60995538,84,49
60995539,87,54
60995540,90,58
60995541,94,60
60995542,92,58
60995543,92,60
60995544,91,59
60995545,94,59
60995546,93,60
60995547,94,60
60995548,94,60
60995549,93,60
60995550,95,60
60995551,100,59
60995552,102,59
60995553,98,58
60995554,74,58
60995555,75,59
60995556,63,59
60995557,63,44
60995558,40,22
60995559,39,25
60995560,34,25
60995561,38,25
60995562,40,24
60995563,44,25
60995564,50,23
60995565,42,23
60995566,42,23
60995567,39,23
60995568,42,1
60995569,43,1
60995570,43,1
60995571,40,1
60995572,43,1
60995573,36,1
60995574,35,1
60995575,31,1
60995576,30,1
60995577,29,1
60995578,29,1
60995579,27,1
60995580,26,1
60995581,27,1
60995582,27,1
60995583,26,1
60995584,22,1
60995585,21,1
60995586,22,1
60995587,21,1
60995588,18,1
60995589,23,1
60995590,23,1
60995591,22,1
60995592,21,1
60995593,20,1
60995594,20,0
60995595,20,0
60995596,21,0
60995597,16,0
60995598,16,0
60995599,15,0
60995600,15,0
60995601,15,0
60995602,15,0
60995603,15,0
60995604,10,0
60995605,14,0
60995606,10,0
60995607,10,0
60995608,10,0
60995609,4,0
60995610,5,0
60995611,5,0
60995612,0,0
60995613,0,0
60995614,0,0
60995615,0,0
60995616,0,0
60995617,0,0
60995618,0,0
60995619,0,0
60995620,0,0
60995621,0,0
60995622,0,0
60995623,0,0
60995624,0,0
60995625,0,0
60995626,0,0
60995627,0,0
60995628,0,0
60995629,0,0
60995630,0,0
60995631,0,0
60995632,0,0
60995633,0,0
60995634,0,0
60995635,0,0
60995636,6,0
60995637,7,0
60995638,7,0
60995639,7,0
60995640,7,0
60995641,7,0
60995642,7,0
60995643,6,0
60995644,7,0
60995645,7,0
60995646,7,0
60995647,7,0
60995648,6,0
60995649,7,0
60995650,7,0
60995651,7,0
60995652,7,0
60995653,7,0
60995654,7,0
60995655,7,0
60995656,7,0
60995657,7,0
60995658,0,0
60995659,0,0
60995660,0,0
60995661,0,0
60995662,0,0
60995663,0,0
60995664,0,0
60995665,0,0
60995666,0,0
60995667,0,0
60995668,0,0
60995669,7,0
60995670,8,0
60995671,8,0
60995672,8,0
60995673,8,0
60995674,7,0
60995675,8,0
60995676,8,0
60995677,8,0
60995678,8,0
60995679,8,0
60995680,8,0
60995681,8,0
60995682,8,0
60995683,8,0
60995684,7,0
60995685,8,0
60995686,8,0
60995687,8,0
60995688,8,0
60995689,8,0
60995690,8,0
60995691,8,0
60995692,8,0
60995693,0,0
60995694,0,0
60995695,0,0
60995696,0,0
60995697,0,0
60995698,0,0
60995699,0,0
60995700,0,0
60995701,0,0
60995702,0,0
60995703,0,0
60995704,0,0
60995705,0,0
60995706,0,0
60995707,0,0
60995708,0,0
60995709,0,0
60995710,0,0
60995711,0,0
60995712,0,0
60995713,0,0
60995714,0,0
60995715,0,0
60995716,0,0
60995717,0,0
60995718,0,0
60995719,0,0
60995720,0,0
60995721,0,0
60995722,0,0
60995723,0,0
60995724,0,0
60995725,0,0
60995726,0,0
60995727,0,0
60995728,0,0
60995729,0,0
60995730,0,0
60995731,0,0
60995732,0,0
60995733,0,0
60995734,0,0
60995735,0,0
60995736,0,0
60995737,0,0
60995738,0,0
60995739,0,0
60995740,0,0
60995741,0,0
60995742,0,0
60995743,0,0
60995744,0,0
60995745,0,0
60995746,0,0
60995747,0,0
60995748,0,0
60995749,0,0
60995750,0,0
60995751,0,0
60995752,0,0
60995753,0,0
60995754,0,0
60995755,0,0
60995756,0,0
60995757,0,0
60995758,0,0
60995759,0,0
60995760,0,0
60995761,0,0
60995762,0,0
60995763,0,0
60995764,0,0
60995765,0,0
60995766,0,0
60995767,0,0
60995768,0,0
60995769,0,0
60995770,0,0
60995771,0,0
60995772,0,0
60995773,0,0
60995774,0,0
60995775,0,0
60995776,0,0
60995777,0,0
60995778,0,0
60995779,0,0
60995780,0,0
60995781,0,0
60995782,0,0
60995783,0,0
60995784,0,0
60995785,0,0
60995786,0,0
60995787,0,0
60995788,0,0
60995789,0,0
60995790,0,0
60995791,0,0
60995792,0,0
60995793,0,0
60995794,0,0
60995795,0,0
60995796,0,0
60995797,0,0
60995798,0,0
60995799,0,0
60995800,0,0
60995801,0,0
60995802,0,0
60995803,0,0
60995804,0,0
60995805,0,0
60995806,0,0
60995807,0,0
60995808,0,0
60995809,0,0
60995810,0,0
60995811,0,0
60995812,0,3
60995813,0,3
60995814,0,3
60995815,0,2
60995816,0,3
60995817,0,3
60995818,0,3
60995819,0,3
60995820,0,3
60995821,0,3
60995822,0,3
60995823,0,3
60995824,0,3
60995825,0,3
60995826,0,3
60995827,0,3
60995828,0,3
60995829,0,3
60995830,0,3
60995831,0,3
60995832,0,3
60995833,0,3
60995834,0,3
60995835,0,3
60995836,0,3
60995837,0,3
60995838,0,3
60995839,0,3
60995840,0,3
60995841,0,3
60995842,0,3
60995843,0,3
60995844,0,3
60995845,0,3
60995846,0,3
60995847,0,3
60995848,0,3
60995849,0,0
60995850,0,0
60995851,0,0
60995852,0,0
60995853,0,0
60995854,0,0
60995855,0,0
60995856,0,0
60995857,0,0
60995858,0,0
60995859,0,0
60995860,0,0
60995861,0,0
60995862,0,0
60995863,0,0
60995864,0,0
60995865,0,0
60995866,0,0
60995867,0,0
60995868,0,0
60995869,0,0
60995870,0,0
60995871,0,20
60995872,0,26
60995873,0,21
60995874,0,25
60995875,0,26
60995876,0,24
60995877,0,26
60995878,0,25
60995879,0,26
60995880,0,26
60995881,0,26
60995882,0,26
60995883,0,26
60995884,0,26
60995885,0,25
60995886,0,26
60995887,0,26
60995888,0,26
60995889,0,26
60995890,0,26
60995891,0,26
60995892,0,25
60995893,0,26
60995894,0,26
60995895,0,26
60995896,0,24
60995897,0,26
60995898,0,26
60995899,0,26
60995900,0,26
60995901,0,26
60995902,0,26
60995903,0,26
60995904,0,26
60995905,0,26
60995906,0,26
60995907,0,24
60995908,0,26
60995909,0,25
60995910,0,25
60995911,0,24
60995912,0,26
60995913,0,25
60995914,0,0
60995915,0,0
60995916,0,0
60995917,0,0
60995918,0,0
60995919,0,0
60995920,0,0
60995921,0,0
60995922,0,0
60995923,0,0
60995924,0,0
60995925,0,0
60995926,0,0
60995927,0,0
60995928,0,0
60995929,0,0
60995930,0,0
60995931,0,0
60995932,0,0
60995933,0,0
60995934,0,0
60995935,0,0
60995936,0,0
60995937,0,0
60995938,0,0
60995939,0,0
60995940,0,0
60995941,0,0
60995942,0,0
60995943,0,0
60995944,0,0
60995945,0,0
60995946,0,0
60995947,0,0
